시도,시군구_통합,2014년 11월,2014년 12월,2015년 1월,2015년 2월,2015년 3월,2015년 4월,2015년 5월,2015년 6월,2015년 7월,2015년 8월,2015년 9월,2015년 10월,2015년 11월,2015년 12월,2016년 1월,2016년 2월,2016년 3월,2016년 4월,2016년 5월,2016년 6월,2016년 7월,2016년 8월,2016년 9월,2016년 10월,2016년 11월,2016년 12월,2017년 1월,2017년 2월,2017년 3월,2017년 4월,2017년 5월,2017년 6월,2017년 7월,2017년 8월,2017년 9월,2017년 10월,2017년 11월,2017년 12월,2018년 1월,2018년 2월,2018년 3월,2018년 4월,2018년 5월,2018년 6월,2018년 7월,2018년 8월,2018년 9월,2018년 10월,2018년 11월,2018년 12월,2019년 1월,2019년 2월,2019년 3월,2019년 4월,2019년 5월,2019년 6월,2019년 7월,2019년 8월,2019년 9월,2019년 10월,2019년 11월,2019년 12월,2020년 1월,2020년 2월,2020년 3월,2020년 4월,2020년 5월,2020년 6월,2020년 7월,2020년 8월,2020년 9월,2020년 10월,2020년 11월,2020년 12월,2021년 1월,2021년 2월,2021년 3월,2021년 4월,2021년 5월,2021년 6월,2021년 7월,2021년 8월,2021년 9월,2021년 10월,2021년 11월,2021년 12월,2022년 1월,2022년 2월,2022년 3월,2022년 4월,2022년 5월,2022년 6월,2022년 7월,2022년 8월,2022년 9월,2022년 10월,2022년 11월,2022년 12월,2023년 1월,2023년 2월,2023년 3월,2023년 4월,2023년 5월,2023년 6월,2023년 7월,2023년 8월,2023년 9월,2023년 10월,2023년 11월,2023년 12월,2024년 1월,2024년 2월,2024년 3월,2024년 4월,2024년 5월,2024년 6월,2024년 7월,2024년 8월,2024년 9월,2024년 10월,2024년 11월,2024년 12월,2025년 1월,2025년 2월,2025년 3월,2025년 4월,2025년 5월,2025년 6월,2025년 7월,2025년 8월,2025년 9월
경기도,양평군,79.771,79.692,79.712,79.718,79.801,79.822,79.784,79.882,79.863,79.929,79.929,80.083,80.13,80.209,80.368,80.474,80.474,80.694,80.802,80.931,80.963,81.021,81.033,81.158,81.265,81.386,81.48,81.63,81.735,82.023,82.378,82.732,83.26,83.582,83.703,83.914,84.033,84.183,84.397,84.601,84.888,85.165,85.276,85.59,85.838,86.173,86.356,86.662,86.968,87.31,87.629,87.907,88.301,88.528,88.784,88.994,89.299,89.556,89.824,90.046,90.319,90.457,90.684,91.073,91.385,91.801,92.018,92.276,92.587,92.864,93.12,93.345,93.502,93.844,94.059,94.213,94.47,94.995,95.284,95.57,95.867,96.094,96.365,96.635,96.873,97.164,97.432,97.693,97.981,98.322,98.678,98.942,99.227,99.486,99.79,99.958,100.064,100.073,100.046,100.013,99.984,99.92,99.852,99.819,99.877,99.907,99.93,99.97,99.991,100.0,99.991,99.985,99.981,100.088,100.171,100.246,100.301,100.423,100.478,100.566,100.648,100.833,100.937,101.017,101.125,101.235,101.317,101.431,101.565,101.651,101.763
경기도,여주시,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.043,99.956,99.937,99.863,99.876,99.763,99.689,99.563,99.493,99.533,99.638,99.767,99.838,99.983,100.0,100.015,100.293,100.373,100.612,100.684,100.806,100.921,100.926,100.99,101.053,101.161,101.231,101.275,101.333,101.446,101.575,101.723,101.77,101.852,101.983,102.06
경기도,오산시,75.726,75.756,75.8,75.968,75.996,76.205,76.319,76.427,76.573,76.692,77.032,77.169,77.362,77.719,77.937,77.984,78.17,78.236,78.32,78.448,78.504,78.806,78.966,79.002,79.275,79.356,79.365,79.418,79.55,79.821,79.994,80.28,80.687,80.856,80.937,81.171,81.436,81.86,82.054,82.264,82.465,82.653,82.886,83.083,83.399,83.653,83.888,84.038,84.282,84.535,84.833,85.085,85.544,85.954,86.29,86.474,86.88,87.145,87.516,87.817,88.016,88.347,88.654,88.855,89.161,89.354,89.599,90.252,90.536,90.878,91.221,91.467,91.768,92.069,92.298,92.691,93.088,93.45,93.857,94.105,94.36,94.934,95.378,95.761,96.112,96.361,96.642,96.984,97.242,97.728,98.081,98.334,98.556,98.772,98.961,99.074,99.289,99.301,99.27,99.21,99.223,99.217,99.202,99.257,99.328,99.436,99.582,99.725,99.859,100.0,100.204,100.47,100.685,100.856,101.111,101.387,101.618,101.762,101.949,102.194,102.489,102.634,102.671,102.815,102.987,103.232,103.383,103.549,103.678,103.668,103.714
경기도,용인기흥구,77.353,77.522,77.481,77.473,77.729,77.648,77.879,78.001,78.005,78.117,78.411,78.71,78.771,78.803,79.08,79.048,79.363,79.412,79.368,79.817,79.95,79.493,79.523,79.52,79.736,79.752,79.917,79.918,80.055,80.238,80.565,80.565,80.817,80.889,80.98,81.173,81.205,81.235,81.115,81.262,81.478,82.3,83.516,84.241,85.869,86.049,86.419,86.933,87.128,87.447,87.829,88.177,88.424,88.556,88.79,89.016,89.131,89.159,89.398,89.502,89.91,90.014,90.424,90.688,90.568,90.619,90.73,90.982,91.266,91.516,91.591,91.929,92.171,92.369,92.615,92.906,93.111,93.366,93.499,93.54,93.627,94.136,94.507,94.786,95.019,95.202,95.405,95.615,95.8,95.875,96.262,96.401,96.675,97.082,97.403,97.557,97.82,97.664,98.02,98.002,98.313,98.369,98.435,98.524,98.989,99.673,99.787,100.047,100.026,100.0,100.216,100.324,100.399,100.412,100.779,100.604,100.788,101.361,101.515,101.585,101.696,101.91,101.956,102.184,102.302,102.6,102.735,102.984,103.042,103.019,103.168
경기도,용인수지구,75.866,75.866,75.866,75.663,75.581,75.568,75.457,75.278,75.354,75.528,75.591,75.796,75.84,75.871,75.929,76.013,76.119,76.119,77.034,77.101,77.417,77.649,77.664,77.733,77.754,77.814,77.921,77.936,78.205,78.881,79.105,79.344,79.362,79.459,79.617,79.492,79.632,79.693,79.745,79.884,80.009,80.39,80.149,80.252,80.252,80.252,80.597,81.006,81.329,81.525,81.525,81.69,82.529,83.47,83.483,83.562,83.929,84.165,84.748,84.949,85.279,86.259,86.59,87.188,88.153,88.259,88.391,88.709,89.016,89.524,90.332,90.746,91.342,91.724,92.131,92.342,92.797,93.131,93.452,93.606,93.738,94.137,94.538,94.806,95.192,95.738,96.149,96.289,96.614,96.846,97.042,97.314,97.479,97.63,97.825,97.915,98.103,98.297,98.411,98.495,98.645,98.787,99.001,99.05,99.173,99.252,99.455,99.627,99.804,100.0,100.195,100.433,100.697,100.897,101.137,101.239,101.502,101.642,101.826,101.975,102.061,102.259,102.401,102.585,102.78,102.889,103.015,103.222,103.427,103.595,103.715
경기도,용인처인구,73.191,73.263,73.319,73.311,73.373,73.517,73.54,73.599,73.656,73.737,73.933,74.056,74.146,74.327,74.338,74.395,74.491,74.549,74.921,74.926,75.077,75.195,75.369,75.396,75.419,75.506,75.58,75.738,75.954,76.072,76.313,76.413,76.52,76.762,76.709,76.851,76.922,77.09,77.044,77.158,77.232,77.48,77.873,78.112,78.281,78.6,78.891,78.989,79.364,79.678,80.148,80.137,80.334,80.282,80.579,80.969,81.674,82.029,82.342,82.589,83.121,83.902,84.28,84.779,85.237,85.334,85.504,86.106,87.43,88.099,88.535,88.829,89.06,89.422,89.519,89.793,90.036,90.346,90.705,91.196,91.56,91.952,92.398,92.63,92.914,93.197,93.633,93.978,94.41,94.6,94.944,95.244,95.703,96.062,96.21,96.272,96.367,96.418,96.445,96.494,96.762,96.943,97.205,97.521,97.936,98.606,98.884,99.202,99.563,100.0,100.332,100.626,101.037,101.285,101.637,101.937,102.212,102.567,102.994,103.315,103.629,103.891,104.156,104.458,104.694,104.898,105.144,105.334,105.563,105.776,106.063
경기도,의왕시,76.294,76.426,76.554,76.554,76.16,77.626,77.626,77.77,77.374,78.657,77.647,77.768,77.768,77.768,77.768,77.916,77.954,77.954,77.053,78.579,78.579,79.579,79.657,79.657,79.701,79.752,79.867,79.867,80.097,82.022,82.23,82.604,82.834,83.283,83.77,83.778,84.107,84.107,84.354,84.75,84.546,84.877,85.231,85.474,85.576,85.917,86.109,86.44,86.79,86.935,87.332,87.805,87.929,88.037,88.153,88.414,88.414,88.901,89.043,89.281,89.686,90.163,90.163,90.163,90.331,90.833,90.872,90.872,91.404,91.735,91.844,92.023,92.426,92.522,92.522,92.731,93.052,93.052,93.262,93.585,93.709,94.237,95.071,95.95,96.378,96.464,96.7,96.991,97.456,97.75,98.131,98.387,98.808,99.166,99.486,99.537,99.615,99.624,99.537,99.514,99.476,99.48,99.422,99.414,99.421,99.506,99.554,99.725,99.882,100.0,100.175,100.261,100.393,100.532,100.687,100.788,100.894,101.087,101.211,101.417,101.756,101.915,102.099,102.325,102.644,102.852,102.944,103.196,103.367,103.624,103.949
경기도,의정부시,77.285,77.635,78.102,77.923,77.603,77.151,77.148,77.215,77.103,77.344,77.802,78.111,78.914,78.863,78.35,78.394,78.295,78.564,78.748,78.744,78.578,78.678,78.678,78.576,78.539,78.857,79.099,79.168,79.473,79.862,79.942,80.096,80.385,80.72,80.937,81.168,81.575,81.992,82.536,82.647,82.679,82.783,83.141,83.357,83.626,83.699,84.143,84.379,84.769,85.077,85.418,85.687,86.031,86.578,87.002,87.373,87.678,88.34,88.572,88.979,89.189,89.511,89.681,90.144,90.195,90.441,90.793,91.155,91.715,91.785,91.972,92.092,92.394,92.788,93.021,93.23,93.492,93.916,94.323,94.779,95.059,95.557,95.966,96.15,96.584,96.911,97.282,97.613,97.921,98.308,98.63,98.919,99.196,99.481,99.675,99.95,99.913,99.867,99.823,99.781,99.767,99.752,99.716,99.685,99.671,99.687,99.735,99.805,99.893,100.0,100.048,100.114,100.213,100.366,100.476,100.602,100.782,100.88,100.991,101.087,101.2,101.299,101.381,101.498,101.579,101.699,101.796,101.915,102.0,102.089,102.243
경기도,이천시,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.075,99.192,99.416,99.5,99.503,99.567,99.36,99.492,99.691,99.783,99.805,99.903,99.888,99.896,100.0,100.134,101.415,102.381,103.003,103.895,104.245,104.572,104.777,104.9,105.301,105.655,106.026,106.1,106.32,106.494,106.753,107.064,107.366,107.707,108.018,108.396
경기도,파주시,79.374,79.296,79.315,79.321,79.403,79.425,79.387,79.484,79.465,79.53,79.53,79.684,79.731,79.809,79.968,80.073,80.073,80.292,80.4,80.527,80.56,80.618,80.63,80.754,80.86,80.98,81.074,81.224,81.328,81.614,81.968,82.32,82.845,83.165,83.286,83.496,83.615,83.764,83.976,84.18,84.465,84.74,84.851,85.164,85.411,85.744,85.926,86.231,86.535,86.875,87.192,87.469,87.861,88.087,88.342,88.551,88.855,89.11,89.377,89.598,89.869,90.006,90.232,90.619,90.929,91.344,91.559,91.817,92.126,92.402,92.656,92.88,93.037,93.377,93.59,93.744,94.0,94.522,94.809,95.094,95.389,95.616,95.885,96.153,96.391,96.68,96.946,97.207,97.493,97.832,98.186,98.449,98.732,98.99,99.293,99.461,99.499,99.415,99.292,99.387,99.351,99.679,99.725,99.737,99.846,99.846,99.905,99.891,99.928,100.0,99.999,100.029,100.179,100.363,100.37,100.467,100.584,100.677,100.754,100.9,100.993,101.112,101.195,101.269,101.443,101.522,101.647,101.741,101.839,101.971,102.081
경기도,평택시,68.778,68.824,68.903,69.037,69.152,69.318,69.353,69.423,69.81,70.08,70.449,70.646,70.769,70.972,70.972,71.054,71.206,71.206,71.587,71.792,71.792,72.163,72.413,72.68,72.911,72.976,73.132,73.227,73.333,73.856,73.87,74.27,74.332,74.644,74.911,75.197,75.51,75.673,76.084,76.491,76.608,76.767,76.601,76.907,77.395,77.777,78.229,78.663,79.151,79.534,79.795,79.795,79.857,80.179,80.747,81.428,81.778,82.356,82.73,82.87,83.661,84.658,85.012,85.499,86.238,86.811,87.148,87.603,88.282,88.812,89.09,89.359,89.769,90.249,90.561,90.924,91.294,91.819,92.202,92.698,93.221,93.536,93.939,94.489,94.92,95.405,95.79,96.267,96.5,96.909,97.299,97.812,98.434,98.621,98.89,99.232,99.257,99.238,99.076,98.918,98.887,98.858,98.818,98.914,98.989,99.253,99.433,99.609,99.874,100.0,100.28,100.532,100.772,101.112,101.395,101.553,101.86,102.037,102.104,102.327,102.466,102.674,102.761,102.949,103.015,103.118,103.172,103.232,103.311,103.287,103.281
경기도,하남시,81.588,81.715,81.756,81.816,81.987,82.25,82.343,82.409,82.494,82.708,83.042,83.048,83.194,83.241,83.291,83.327,83.5,83.566,83.674,83.847,83.903,83.94,84.087,84.166,84.286,84.459,84.529,84.662,84.845,85.024,85.166,85.377,85.617,85.813,85.839,86.086,86.195,86.334,86.478,86.593,86.766,86.858,87.134,87.226,87.473,87.673,87.86,88.009,88.33,88.465,88.806,89.126,89.318,89.452,89.809,90.213,90.55,90.974,91.235,91.33,91.427,91.806,91.956,92.35,92.675,92.959,93.064,93.307,93.37,93.627,93.802,93.913,94.051,94.362,94.514,94.673,94.929,95.158,95.384,95.605,95.779,95.908,96.001,96.156,96.485,96.668,96.835,96.948,97.18,97.399,97.594,97.82,98.107,98.379,98.62,98.738,98.768,98.817,98.675,98.774,98.878,98.931,99.0,99.04,99.114,99.305,99.534,99.736,99.867,100.0,100.285,100.438,100.667,100.893,101.236,101.433,101.555,101.799,102.086,102.33,102.585,102.994,103.211,103.568,103.88,104.168,104.353,104.731,105.027,105.247,105.699
경기도,화성시,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.106,99.299,99.27,99.176,99.169,99.168,99.18,99.346,99.388,99.409,99.525,99.621,99.759,99.921,100.0,100.176,100.385,100.762,100.994,101.231,101.512,101.726,102.02,102.389,102.513,102.844,103.144,103.305,103.757,103.851,104.149,104.148,104.236,104.455,104.71,104.831
경상남도,김해시,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.942,99.882,99.883,99.915,99.939,99.963,99.988,100.025,100.042,100.064,100.051,100.036,100.035,100.019,100.0,99.997,99.998,100.044,100.183,100.301,100.424,100.586,100.714,100.808,100.881,100.978,101.055,101.12,101.207,101.286,101.369,101.468,101.565,101.71,101.781,101.873
경상남도,양산시,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.164,100.155,100.131,100.13,100.075,100.066,100.012,99.971,99.873,99.851,99.84,99.858,99.938,99.952,100.0,100.051,100.059,100.136,100.318,100.318,100.647,100.89,101.042,101.314,101.561,101.659,101.918,101.96,102.034,102.04,102.074,102.117,102.132,102.16,102.224,102.309
경상북도,경산시,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.563,99.593,99.589,99.591,99.587,99.501,99.589,99.614,99.624,99.643,99.709,99.732,99.855,99.92,100.0,100.044,100.109,100.195,100.289,100.369,100.531,100.603,100.703,100.771,100.932,100.988,101.036,101.059,101.13,101.168,101.212,101.244,101.295,101.332,101.367,101.417
광주광역시,광산구,64.785,65.054,65.15,65.24,65.545,65.728,65.966,65.897,66.673,66.961,67.125,67.246,67.525,67.843,68.265,68.52,68.837,69.128,69.243,70.115,70.609,71.092,71.514,71.666,72.601,73.465,74.314,74.861,75.459,75.69,76.391,77.616,78.465,79.386,79.937,80.177,80.777,81.293,81.705,81.65,82.202,82.538,82.741,82.859,83.1,83.23,84.27,84.855,85.519,86.191,86.496,86.912,87.424,87.987,88.292,88.733,89.253,89.462,89.755,89.837,90.635,91.215,91.968,92.576,92.201,92.583,92.28,92.497,92.71,93.111,93.456,93.931,94.038,94.227,94.623,94.794,94.99,95.126,95.403,95.807,96.014,96.38,96.657,96.849,96.994,97.26,97.623,97.901,98.156,98.371,98.486,98.717,98.944,99.461,99.662,99.798,99.601,99.603,99.595,99.588,99.587,99.541,99.561,99.477,99.457,99.438,99.466,99.537,99.627,100.0,100.214,100.305,100.534,100.629,100.728,100.751,100.773,100.903,101.017,101.323,101.397,101.56,101.606,101.751,101.79,101.936,101.951,102.085,102.331,102.429,102.462
광주광역시,남구,67.703,67.835,68.086,68.33,68.714,68.714,69.062,69.08,69.286,69.286,69.288,69.288,69.682,69.944,69.963,69.963,70.08,69.949,69.949,69.964,69.964,69.964,70.022,70.022,70.452,71.251,71.251,70.922,70.775,71.426,72.29,73.217,73.356,73.826,73.934,74.395,75.354,75.401,75.968,77.414,77.692,78.778,79.917,80.336,80.835,80.835,81.491,83.763,84.989,85.516,86.501,86.501,86.965,87.007,87.118,87.611,88.096,88.375,88.828,89.319,89.466,89.756,90.606,90.843,91.078,91.313,91.466,92.151,93.02,93.282,93.422,93.77,94.091,94.318,94.419,94.591,94.672,94.883,95.185,95.464,95.846,96.154,96.4,96.635,96.965,97.297,97.623,97.812,98.064,98.464,98.811,99.058,99.357,99.527,99.619,99.626,99.452,99.426,99.462,99.436,99.427,99.479,99.334,99.391,99.391,99.429,99.581,99.62,99.748,100.0,100.254,100.464,100.493,100.705,100.828,100.861,101.119,101.193,101.219,101.333,101.495,101.572,101.613,101.687,101.673,101.682,101.706,101.674,101.755,101.858,101.92
광주광역시,동구,80.106,80.207,80.341,80.469,80.596,80.749,80.926,81.058,81.152,81.238,81.328,81.404,81.508,81.687,81.817,81.909,82.097,82.18,82.238,82.356,82.618,82.771,82.951,83.115,83.3,83.525,83.639,83.852,84.041,84.267,84.439,84.708,84.912,85.284,85.506,85.556,85.661,85.815,86.02,86.243,86.441,86.721,87.005,87.287,87.614,87.826,88.081,88.58,88.962,89.415,89.779,90.078,90.469,90.831,91.152,91.48,91.849,92.124,92.361,92.653,92.93,93.236,93.495,93.78,94.013,94.232,94.483,94.671,94.887,95.076,95.317,95.567,95.806,96.079,96.283,96.459,96.675,96.876,97.078,97.253,97.471,97.676,97.888,98.077,98.259,98.455,98.648,98.807,99.0,99.184,99.383,99.583,99.788,99.949,100.124,100.257,100.264,100.237,100.19,100.143,100.096,100.051,100.002,99.965,99.945,99.902,99.888,99.912,99.963,100.0,100.011,100.06,100.097,100.124,100.157,100.198,100.28,100.346,100.411,100.475,100.538,100.619,100.666,100.696,100.7,100.673,100.644,100.695,100.704,100.661,100.568
광주광역시,북구,72.234,72.252,72.303,72.303,72.303,72.303,72.047,72.047,71.95,72.061,72.174,72.236,72.538,72.608,72.551,72.517,72.561,72.693,72.629,72.738,72.646,72.744,72.751,72.774,72.975,73.186,73.277,73.336,73.684,73.822,74.274,74.46,75.0,75.579,75.958,76.058,76.181,76.276,76.419,76.875,77.131,77.519,78.167,78.647,78.647,79.104,79.398,79.499,79.756,79.894,80.109,80.4,80.632,81.076,81.504,81.622,81.915,82.077,82.185,82.277,82.509,82.723,83.003,83.13,83.383,83.619,83.784,84.035,85.404,86.549,87.7,88.594,89.801,90.629,91.477,92.022,92.707,93.41,94.14,94.583,95.258,95.736,95.968,96.6,96.865,97.177,97.409,97.872,98.227,98.376,98.761,99.098,99.368,99.67,99.818,99.844,99.851,99.901,99.901,99.884,99.828,99.773,99.668,99.514,99.62,99.643,99.608,99.777,99.759,100.0,100.026,100.132,100.104,100.145,100.145,100.218,100.352,100.419,100.498,100.569,100.583,100.677,100.745,100.887,101.058,101.154,101.191,101.232,101.242,101.215,101.167
광주광역시,서구,73.342,73.345,73.606,73.452,74.015,74.148,74.223,74.471,74.712,74.858,75.043,75.257,75.413,75.297,75.507,75.542,75.673,75.879,76.011,76.403,76.611,77.043,77.365,77.747,78.022,78.047,78.214,78.418,78.715,78.855,79.097,79.415,79.775,80.149,80.443,80.791,80.926,81.196,81.459,81.631,81.956,82.454,82.794,83.053,83.421,83.717,83.984,84.447,85.059,85.276,85.594,86.067,86.409,86.646,86.975,87.353,87.586,87.936,88.198,88.842,89.336,89.587,90.021,90.231,90.523,90.724,90.885,91.31,91.613,91.88,92.112,92.447,92.883,93.3,93.722,94.074,94.384,94.644,94.892,95.126,95.319,95.685,95.996,96.222,96.448,96.661,96.891,97.152,97.357,97.575,97.8,98.126,98.341,98.588,98.808,98.927,98.975,98.976,98.964,98.983,98.983,99.0,99.039,99.041,99.06,99.056,99.078,99.423,99.756,100.0,100.284,100.481,100.697,100.89,101.1,101.245,101.376,101.488,101.599,101.693,101.811,101.901,101.962,101.997,102.047,102.09,102.14,102.204,102.251,102.314,102.338
대구광역시,남구,75.766,75.772,76.122,76.293,76.57,76.741,76.953,77.29,77.573,77.573,77.762,78.173,78.33,78.53,78.624,78.748,78.842,79.095,79.477,79.721,79.93,80.019,80.182,80.361,80.83,80.886,81.03,81.366,81.743,82.091,82.284,82.586,82.849,83.305,83.584,83.842,83.992,84.331,84.615,84.722,85.182,85.484,85.824,86.105,86.336,86.586,86.818,87.031,87.564,87.859,88.021,88.158,88.505,88.896,89.262,89.662,89.959,90.356,90.727,91.117,91.358,91.603,91.893,92.121,92.24,92.321,92.516,92.717,93.071,93.438,93.771,94.036,94.378,94.829,95.205,95.459,95.638,96.024,96.229,96.444,96.704,96.913,97.111,97.304,97.45,97.896,98.153,98.423,98.636,98.907,99.131,99.418,99.611,99.864,100.006,100.123,100.163,100.156,100.121,100.075,100.033,100.022,100.014,99.979,99.978,99.98,99.967,99.964,99.986,100.0,100.043,100.069,100.119,100.176,100.233,100.348,100.463,100.558,100.616,100.648,100.759,100.806,100.866,100.884,100.915,100.972,101.063,101.061,101.094,101.131,101.163
대구광역시,달서구,75.183,75.183,75.183,75.274,75.568,75.764,75.912,76.153,76.283,76.795,76.795,76.795,76.949,76.718,76.935,77.068,77.262,77.262,77.262,77.262,77.51,78.005,78.005,78.005,78.005,78.03,78.454,78.651,78.651,78.651,79.11,80.023,80.023,80.419,80.611,80.821,80.821,81.369,81.382,81.691,81.691,82.015,82.43,82.831,83.737,83.737,84.346,84.346,84.544,85.668,86.531,87.044,88.642,89.264,89.511,89.604,89.718,89.718,90.012,90.384,91.101,91.58,92.634,93.536,93.498,93.789,94.066,94.066,94.397,94.777,94.987,95.25,95.883,96.177,96.177,96.443,96.629,96.629,97.116,97.383,97.383,97.654,97.922,97.922,98.159,96.835,97.102,97.102,97.793,98.316,98.705,99.029,99.245,99.461,99.678,99.799,99.838,99.848,99.827,99.743,99.668,99.623,99.604,99.606,99.627,99.688,99.766,99.879,99.952,100.0,100.074,100.144,100.214,100.311,100.381,100.464,100.544,100.611,100.676,100.752,100.817,100.885,100.939,100.989,101.042,101.107,101.188,101.236,101.267,101.288,101.322
대구광역시,달성군,86.005,86.035,85.97,86.036,86.057,85.937,85.971,86.081,86.217,86.216,86.234,86.243,86.224,86.261,86.28,86.459,86.537,86.532,86.595,86.626,86.592,86.649,86.696,86.833,86.955,87.063,87.15,87.273,87.379,87.496,87.604,87.669,87.834,87.942,88.15,88.303,88.489,88.737,88.876,89.034,89.24,89.452,89.634,89.866,90.085,90.347,90.545,90.847,91.095,91.364,91.753,92.058,92.127,92.41,92.686,92.948,93.188,93.434,93.57,93.667,93.757,93.878,94.041,94.202,94.412,94.541,94.702,94.974,95.141,95.265,95.345,95.416,95.497,95.715,95.849,95.969,96.171,96.372,96.673,96.859,97.067,97.317,97.49,97.656,97.821,98.019,98.229,98.377,98.563,98.77,98.928,99.12,99.284,99.491,99.617,99.636,99.695,99.675,99.559,99.431,99.438,99.341,99.357,99.427,99.541,99.655,99.713,99.674,99.847,100.0,100.038,100.057,100.088,100.12,100.16,100.273,100.258,100.349,100.412,100.402,100.469,100.496,100.547,100.6,100.646,100.732,100.829,100.877,100.934,100.986,101.065
대구광역시,동구,73.169,73.341,73.222,73.466,73.601,73.601,73.723,73.611,73.88,74.215,74.201,75.147,75.529,75.712,76.035,76.219,76.502,76.854,77.087,77.277,77.543,77.803,78.131,78.441,78.408,78.587,78.787,79.064,79.305,79.49,79.738,79.915,80.269,80.536,80.793,81.222,81.738,82.087,82.345,82.572,82.918,83.295,83.71,83.925,84.22,84.471,84.881,85.151,85.765,86.127,86.388,86.58,86.857,87.172,87.561,88.187,88.552,89.077,89.466,89.908,90.195,90.517,90.995,91.287,91.496,91.615,91.779,91.942,92.218,92.523,92.758,92.92,93.194,93.515,93.818,94.081,94.331,94.636,94.946,95.312,95.561,95.846,96.198,96.614,96.927,97.228,97.552,97.819,98.07,98.298,98.576,98.815,99.06,99.3,99.575,99.623,99.645,99.624,99.612,99.563,99.512,99.512,99.552,99.597,99.579,99.588,99.726,99.856,99.943,100.0,100.082,100.166,100.252,100.338,100.441,100.53,100.634,100.726,100.806,100.87,100.95,101.015,101.06,101.165,101.278,101.395,101.491,101.569,101.632,101.685,101.727
대구광역시,북구,67.879,68.213,68.49,68.565,68.866,69.035,69.229,69.359,69.719,69.929,70.116,70.343,70.577,70.808,71.067,71.255,71.53,71.77,72.015,72.336,72.495,72.66,72.965,73.16,73.347,73.59,73.769,73.953,74.187,74.416,74.627,74.916,75.278,75.619,75.989,76.345,76.749,77.041,77.451,77.746,78.092,78.787,79.256,79.636,79.964,80.294,80.721,81.14,81.571,82.099,82.511,82.755,83.158,83.514,84.02,84.411,84.887,85.244,85.551,86.078,86.586,87.297,87.801,87.996,88.173,88.398,88.69,89.039,89.391,89.794,90.099,90.425,90.862,91.353,91.701,92.047,92.398,92.88,93.441,93.97,94.463,94.972,95.432,95.872,96.42,96.906,97.281,97.579,97.939,98.302,98.608,98.926,99.276,99.545,99.715,99.853,99.874,99.869,99.827,99.781,99.747,99.711,99.699,99.695,99.698,99.733,99.831,99.867,99.945,100.0,100.064,100.126,100.163,100.225,100.309,100.36,100.458,100.515,100.599,100.691,100.792,100.865,100.926,100.991,101.052,101.135,101.204,101.267,101.306,101.349,101.392
대구광역시,서구,75.263,75.565,75.64,75.915,76.173,76.534,76.729,76.893,77.535,77.847,78.105,78.378,78.761,79.069,79.294,79.488,79.764,79.891,80.103,80.263,80.611,81.007,81.266,81.294,81.691,82.093,82.486,82.618,82.786,82.894,83.064,83.286,83.549,83.788,84.031,84.288,84.516,84.721,84.799,85.006,85.337,85.459,85.723,86.027,86.199,86.469,86.746,87.209,87.502,87.817,88.169,88.377,88.666,88.94,89.241,89.478,89.735,90.22,90.685,91.084,91.622,92.154,92.528,92.835,92.975,92.927,92.878,93.111,93.431,93.625,93.877,94.137,94.371,94.908,95.158,95.459,95.744,96.127,96.463,96.796,97.026,97.225,97.399,97.588,97.773,98.077,98.276,98.445,98.701,98.947,99.18,99.437,99.651,99.832,99.978,100.111,100.136,100.131,100.122,100.038,99.969,99.963,99.96,99.949,99.948,99.945,99.938,99.95,99.968,100.0,100.03,100.048,100.103,100.194,100.298,100.371,100.43,100.468,100.518,100.562,100.596,100.638,100.684,100.735,100.803,100.861,100.914,100.949,100.972,100.999,101.035
